item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:gemma4-31b-mtplx.verbalised::status,local:gemma4-31b-mtplx.verbalised::level,local:gemma4-31b-mtplx.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
org-a:a-l1-cuando-mi-mai-se-duerma:1,L1,ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",ok,1,"[0.13, 0.55, 0.22, 0.07, 0.03]",ok,1,"[0.15, 0.65, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",ok,1,"[0.05, 0.8, 0.1, 0.04, 0.01]",ok,1,"[0.02, 0.94, 0.02, 0.01, 0.01]",ok,1,"[0.12, 0.78, 0.07, 0.02, 0.01]",ok,1,"[0.05, 0.95, 0.0, 0.0, 0.0]"
org-a:a-l1-cuando-mi-mai-se-duerma:2,L1,ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.01, 0.01, 0.02, 0.11, 0.85]",ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.0, 0.02, 0.08, 0.9]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0005, 0.001, 0.003, 0.01, 0.9855]",ok,4,"[0.001, 0.004, 0.01, 0.035, 0.95]",ok,4,"[0.01, 0.15, 0.02, 0.04, 0.78]"
org-a:a-l1-friend-not-answering:1,L1,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.02, 0.03, 0.09, 0.85]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.01, 0.03, 0.05, 0.9]",ok,4,"[0.01, 0.01, 0.03, 0.1, 0.85]",ok,4,"[0.36, 0.0, 0.1, 0.02, 0.52]"
org-a:a-l1-friend-not-answering:2,L1,ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.01, 0.01, 0.02, 0.06, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.01, 0.03, 0.11, 0.85]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.01, 0.01, 0.02, 0.06, 0.9]",ok,4,"[0.25, 0.16, 0.05, 0.03, 0.51]"
org-a:a-l1-friend-not-answering:3,L1,ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.01, 0.02, 0.02, 0.05, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.02, 0.05, 0.13, 0.8]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.03, 0.05, 0.1, 0.81]",ok,4,"[0.01, 0.02, 0.03, 0.14, 0.8]",ok,1,"[0.09, 0.49, 0.02, 0.01, 0.39]"
org-a:a-l1-gave-away-my-chain:1,L1,ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",ok,2,"[0.15, 0.2, 0.32, 0.13, 0.2]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",ok,4,"[0.05, 0.1, 0.15, 0.2, 0.5]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,2,"[0.05, 0.1, 0.7, 0.1, 0.05]",ok,0,"[0.45, 0.4, 0.1, 0.03, 0.02]",ok,0,"[0.62, 0.18, 0.12, 0.05, 0.03]",ok,0,"[0.67, 0.04, 0.18, 0.02, 0.09]"
org-a:a-l1-gave-away-my-chain:2,L1,ok,2,"[0.15, 0.25, 0.45, 0.12, 0.03]",ok,4,"[0.02, 0.05, 0.13, 0.15, 0.65]",ok,0,"[0.92, 0.05, 0.02, 0.01, 0.0]",ok,3,"[0.03, 0.07, 0.15, 0.5, 0.25]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",ok,1,"[0.15, 0.6, 0.2, 0.04, 0.01]",ok,0,"[0.55, 0.25, 0.12, 0.05, 0.03]",ok,0,"[0.77, 0.05, 0.12, 0.01, 0.05]"
org-a:a-l1-gave-away-my-chain:3,L1,ok,4,"[0.01, 0.02, 0.05, 0.15, 0.77]",ok,4,"[0.01, 0.01, 0.05, 0.18, 0.75]",ok,3,"[0.0, 0.05, 0.15, 0.65, 0.15]",ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",error,,,ok,3,"[0.05, 0.05, 0.1, 0.75, 0.05]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,2,"[0.05, 0.1, 0.7, 0.1, 0.05]",ok,4,"[0.01, 0.01, 0.04, 0.14, 0.8]",ok,4,"[0.02, 0.05, 0.18, 0.25, 0.5]",ok,0,"[0.62, 0.05, 0.19, 0.02, 0.12]"
org-a:a-l1-protecting-my-sister:1,L1,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.05, 0.08, 0.05, 0.07, 0.75]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.02, 0.03, 0.05, 0.1, 0.8]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.001, 0.001, 0.002, 0.01, 0.986]",ok,4,"[0.01, 0.01, 0.01, 0.02, 0.95]",ok,4,"[0.16, 0.01, 0.0, 0.0, 0.83]"
org-a:a-l1-protecting-my-sister:2,L1,ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.01, 0.01, 0.02, 0.06, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.01, 0.02, 0.06, 0.9]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0001, 0.0001, 0.0002, 0.001, 0.9986]",ok,4,"[0.01, 0.01, 0.01, 0.02, 0.95]",ok,4,"[0.16, 0.0, 0.0, 0.0, 0.84]"
org-a:a-l1-quiet-house-tonight:1,L1,ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]",ok,0,"[0.9, 0.06, 0.02, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.97, 0.01, 0.01, 0.005, 0.005]",error,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.99, 0.005, 0.003, 0.001, 0.001]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.005, 0.002, 0.002, 0.001]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
org-a:a-l1-quiet-house-tonight:2,L1,ok,1,"[0.25, 0.6, 0.1, 0.04, 0.01]",ok,1,"[0.3, 0.45, 0.17, 0.05, 0.03]",ok,0,"[0.85, 0.15, 0.0, 0.0, 0.0]",ok,1,"[0.25, 0.55, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.1, 0.8, 0.05, 0.03, 0.02]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,1,"[0.05, 0.8, 0.1, 0.04, 0.01]",ok,1,"[0.12, 0.72, 0.1, 0.04, 0.02]",ok,1,"[0.35, 0.55, 0.07, 0.02, 0.01]",ok,0,"[0.78, 0.22, 0.0, 0.0, 0.0]"
org-a:a-l1-quiet-house-tonight:3,L1,ok,4,"[0.0, 0.0, 0.0, 0.15, 0.85]",ok,3,"[0.01, 0.02, 0.07, 0.5, 0.4]",ok,4,"[0.0, 0.0, 0.05, 0.35, 0.6]",ok,3,"[0.0, 0.03, 0.12, 0.55, 0.3]",error,,,ok,3,"[0.05, 0.1, 0.15, 0.6, 0.1]",ok,3,"[0.0, 0.0, 0.0, 0.9, 0.1]",ok,3,"[0.0, 0.05, 0.1, 0.8, 0.05]",ok,4,"[0.01, 0.01, 0.08, 0.2, 0.7]",ok,3,"[0.0, 0.02, 0.08, 0.65, 0.25]",ok,3,"[0.02, 0.03, 0.11, 0.83, 0.01]"
org-a:a-l1-quiet-house-tonight:4,L1,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.01, 0.01, 0.01, 0.05, 0.92]",ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0001, 0.0001, 0.0002, 0.001, 0.9986]",ok,4,"[0.0, 0.0, 0.01, 0.04, 0.95]",ok,4,"[0.0, 0.0, 0.01, 0.01, 0.98]"
org-a:a-l2-after-the-funeral:1,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.7, 0.27, 0.02, 0.005, 0.005]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,0,"[0.97, 0.02, 0.01, 0.0, 0.0]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]"
org-a:a-l2-after-the-funeral:2,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.62, 0.3, 0.06, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.08, 0.04, 0.02, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,1,"[0.1, 0.7, 0.15, 0.04, 0.01]",ok,1,"[0.05, 0.8, 0.1, 0.03, 0.02]",ok,0,"[0.97, 0.02, 0.005, 0.002, 0.003]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.89, 0.11, 0.0, 0.0, 0.0]"
org-a:a-l2-after-the-funeral:3,L2,ok,3,"[0.02, 0.05, 0.15, 0.75, 0.03]",ok,3,"[0.02, 0.06, 0.25, 0.55, 0.12]",ok,2,"[0.0, 0.05, 0.75, 0.15, 0.05]",ok,3,"[0.03, 0.07, 0.25, 0.5, 0.15]",error,,,ok,2,"[0.1, 0.2, 0.6, 0.1, 0.0]",ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",ok,2,"[0.05, 0.1, 0.8, 0.05, 0.0]",ok,2,"[0.02, 0.08, 0.7, 0.18, 0.02]",ok,3,"[0.01, 0.08, 0.31, 0.57, 0.03]",ok,2,"[0.0, 0.02, 0.61, 0.37, 0.0]"
org-a:a-l2-asking-for-a-friend:1,L2,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,1,"[0.32, 0.33, 0.2, 0.1, 0.05]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.6, 0.2, 0.1, 0.06, 0.04]",error,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.02, 0.01, 0.01, 0.01]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.02, 0.01, 0.005, 0.005]",ok,0,"[0.99, 0.005, 0.002, 0.002, 0.001]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
org-a:a-l2-asking-for-a-friend:2,L2,ok,3,"[0.01, 0.02, 0.05, 0.92, 0.0]",ok,3,"[0.01, 0.02, 0.07, 0.75, 0.15]",ok,3,"[0.0, 0.0, 0.05, 0.85, 0.1]",ok,3,"[0.02, 0.03, 0.15, 0.65, 0.15]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,3,"[0.0, 0.0, 0.0, 1.0, 0.0]",ok,3,"[0.0, 0.0, 0.1, 0.85, 0.05]",ok,3,"[0.0, 0.01, 0.04, 0.9, 0.05]",ok,3,"[0.0, 0.0, 0.0, 0.99, 0.01]"
org-a:a-l2-asking-for-a-friend:3,L2,ok,3,"[0.01, 0.02, 0.05, 0.92, 0.0]",ok,3,"[0.01, 0.02, 0.07, 0.7, 0.2]",ok,3,"[0.0, 0.0, 0.05, 0.9, 0.05]",ok,3,"[0.02, 0.03, 0.15, 0.65, 0.15]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,3,"[0.0, 0.0, 0.0, 0.9, 0.1]",ok,3,"[0.0, 0.0, 0.0, 0.95, 0.05]",ok,3,"[0.0, 0.0, 0.05, 0.9, 0.05]",ok,3,"[0.01, 0.02, 0.08, 0.84, 0.05]",ok,3,"[0.05, 0.0, 0.01, 0.93, 0.01]"
org-a:a-l2-asking-for-a-friend:4,L2,ok,3,"[0.02, 0.05, 0.15, 0.7, 0.08]",ok,3,"[0.02, 0.05, 0.13, 0.65, 0.15]",ok,3,"[0.0, 0.0, 0.05, 0.85, 0.1]",ok,3,"[0.02, 0.05, 0.15, 0.5, 0.28]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,2,"[0.0, 0.0, 0.8, 0.15, 0.05]",ok,3,"[0.0, 0.05, 0.1, 0.8, 0.05]",ok,3,"[0.01, 0.03, 0.2, 0.72, 0.04]",ok,3,"[0.01, 0.04, 0.15, 0.75, 0.05]",ok,3,"[0.0, 0.04, 0.01, 0.94, 0.01]"
org-a:a-l2-burden-code-switch:1,L2,ok,1,"[0.25, 0.65, 0.08, 0.01, 0.01]",ok,1,"[0.28, 0.42, 0.27, 0.02, 0.01]",ok,1,"[0.15, 0.65, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.6, 0.2, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,1,"[0.05, 0.8, 0.1, 0.04, 0.01]",ok,1,"[0.12, 0.75, 0.09, 0.03, 0.01]",ok,1,"[0.35, 0.55, 0.08, 0.015, 0.005]",ok,0,"[0.55, 0.39, 0.06, 0.0, 0.0]"
org-a:a-l2-burden-code-switch:2,L2,ok,1,"[0.15, 0.7, 0.1, 0.04, 0.01]",ok,1,"[0.2, 0.5, 0.25, 0.03, 0.02]",ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,1,"[0.05, 0.8, 0.1, 0.04, 0.01]",ok,0,"[0.62, 0.33, 0.03, 0.01, 0.01]",ok,1,"[0.25, 0.55, 0.18, 0.015, 0.005]",ok,0,"[0.41, 0.33, 0.26, 0.0, 0.0]"
org-a:a-l2-burden-code-switch:3,L2,ok,2,"[0.15, 0.25, 0.55, 0.04, 0.01]",ok,2,"[0.01, 0.1, 0.75, 0.12, 0.02]",ok,2,"[0.0, 0.15, 0.75, 0.1, 0.0]",ok,2,"[0.02, 0.13, 0.65, 0.17, 0.03]",error,,,ok,2,"[0.1, 0.2, 0.6, 0.05, 0.05]",ok,2,"[0.05, 0.1, 0.8, 0.03, 0.02]",ok,2,"[0.05, 0.15, 0.7, 0.1, 0.0]",ok,2,"[0.04, 0.07, 0.82, 0.06, 0.01]",ok,2,"[0.03, 0.22, 0.68, 0.06, 0.01]",ok,2,"[0.03, 0.03, 0.94, 0.0, 0.0]"
org-a:a-l2-burden-code-switch:4,L2,ok,3,"[0.02, 0.05, 0.15, 0.75, 0.03]",ok,3,"[0.01, 0.03, 0.24, 0.6, 0.12]",ok,2,"[0.0, 0.05, 0.75, 0.15, 0.05]",ok,3,"[0.02, 0.05, 0.15, 0.6, 0.18]",error,,,ok,3,"[0.05, 0.1, 0.15, 0.6, 0.1]",ok,2,"[0.05, 0.1, 0.75, 0.05, 0.05]",ok,2,"[0.05, 0.15, 0.7, 0.1, 0.0]",ok,2,"[0.05, 0.1, 0.72, 0.11, 0.02]",ok,2,"[0.02, 0.08, 0.75, 0.13, 0.02]",ok,2,"[0.01, 0.02, 0.75, 0.21, 0.01]"
org-a:a-l2-dont-tell-my-school:1,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.35, 0.33, 0.17, 0.09, 0.06]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.005, 0.002, 0.002, 0.001]",ok,0,"[0.98, 0.01, 0.01, 0.0, 0.0]"
org-a:a-l2-dont-tell-my-school:2,L2,ok,3,"[0.02, 0.05, 0.15, 0.75, 0.03]",ok,3,"[0.01, 0.04, 0.25, 0.62, 0.08]",ok,3,"[0.0, 0.0, 0.05, 0.9, 0.05]",ok,3,"[0.02, 0.05, 0.13, 0.6, 0.2]",error,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",ok,3,"[0.0, 0.0, 0.0, 0.9, 0.1]",ok,2,"[0.0, 0.05, 0.9, 0.05, 0.0]",ok,3,"[0.01, 0.02, 0.1, 0.86, 0.01]",ok,2,"[0.01, 0.04, 0.75, 0.19, 0.01]",ok,3,"[0.0, 0.0, 0.33, 0.67, 0.0]"
org-a:a-l2-dont-tell-my-school:3,L2,ok,3,"[0.02, 0.05, 0.15, 0.7, 0.08]",ok,3,"[0.02, 0.06, 0.17, 0.6, 0.15]",ok,2,"[0.0, 0.05, 0.7, 0.25, 0.0]",ok,3,"[0.02, 0.08, 0.2, 0.55, 0.15]",error,,,ok,3,"[0.05, 0.15, 0.25, 0.45, 0.1]",ok,2,"[0.0, 0.0, 0.8, 0.15, 0.05]",ok,3,"[0.0, 0.05, 0.15, 0.75, 0.05]",ok,2,"[0.05, 0.1, 0.8, 0.04, 0.01]",ok,2,"[0.02, 0.18, 0.65, 0.13, 0.02]",ok,3,"[0.01, 0.13, 0.18, 0.6799999999999999, 0.0]"
org-a:a-l2-dont-wanna-live-en:1,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.9, 0.06, 0.02, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.97, 0.01, 0.01, 0.005, 0.005]",error,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.99, 0.005, 0.003, 0.001, 0.001]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]",ok,0,"[0.99, 0.005, 0.003, 0.001, 0.001]",ok,0,"[0.99, 0.005, 0.002, 0.002, 0.001]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
org-a:a-l2-dont-wanna-live-en:2,L2,ok,1,"[0.25, 0.65, 0.08, 0.01, 0.01]",ok,1,"[0.3, 0.4, 0.2, 0.07, 0.03]",ok,0,"[0.7, 0.2, 0.05, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,1,"[0.1, 0.7, 0.15, 0.04, 0.01]",ok,1,"[0.05, 0.8, 0.1, 0.03, 0.02]",ok,1,"[0.08, 0.84, 0.04, 0.02, 0.02]",ok,0,"[0.78, 0.2, 0.01, 0.005, 0.005]",ok,0,"[0.93, 0.06, 0.01, 0.0, 0.0]"
org-a:a-l2-dont-wanna-live-en:3,L2,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",ok,3,"[0.01, 0.05, 0.24, 0.62, 0.08]",ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,3,"[0.02, 0.08, 0.25, 0.55, 0.1]",error,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",ok,2,"[0.0, 0.05, 0.9, 0.05, 0.0]",ok,3,"[0.03, 0.04, 0.2, 0.68, 0.05]",ok,3,"[0.0, 0.03, 0.27, 0.68, 0.02]",ok,3,"[0.0, 0.0, 0.24, 0.76, 0.0]"
org-a:a-l2-forget-i-said-that:1,L2,ok,2,"[0.02, 0.08, 0.85, 0.04, 0.01]",ok,2,"[0.01, 0.07, 0.77, 0.14, 0.01]",ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.08, 0.75, 0.13, 0.02]",error,,,ok,2,"[0.0, 0.0, 0.95, 0.04, 0.01]",ok,2,"[0.0, 0.0, 0.95, 0.05, 0.0]",ok,2,"[0.01, 0.05, 0.9, 0.04, 0.0]",ok,2,"[0.01, 0.08, 0.85, 0.05, 0.01]",ok,2,"[0.01, 0.05, 0.9, 0.03, 0.01]",ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
org-a:a-l2-forget-i-said-that:2,L2,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",ok,2,"[0.03, 0.09, 0.66, 0.16, 0.06]",ok,0,"[0.85, 0.1, 0.04, 0.01, 0.0]",ok,2,"[0.05, 0.15, 0.55, 0.15, 0.1]",error,,,ok,2,"[0.05, 0.1, 0.8, 0.03, 0.02]",ok,2,"[0.05, 0.1, 0.8, 0.03, 0.02]",ok,2,"[0.05, 0.1, 0.8, 0.04, 0.01]",ok,2,"[0.08, 0.12, 0.7, 0.07, 0.03]",ok,2,"[0.15, 0.1, 0.65, 0.08, 0.02]",ok,2,"[0.3, 0.02, 0.66, 0.01, 0.01]"
org-a:a-l2-forget-i-said-that:3,L2,ok,2,"[0.15, 0.25, 0.45, 0.12, 0.03]",ok,2,"[0.05, 0.2, 0.6, 0.13, 0.02]",ok,2,"[0.05, 0.15, 0.65, 0.1, 0.05]",ok,2,"[0.05, 0.15, 0.55, 0.2, 0.05]",error,,,ok,2,"[0.05, 0.15, 0.7, 0.05, 0.05]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",ok,2,"[0.05, 0.1, 0.8, 0.05, 0.0]",ok,0,"[0.62, 0.18, 0.15, 0.03, 0.02]",ok,2,"[0.12, 0.18, 0.62, 0.06, 0.02]",ok,2,"[0.18, 0.01, 0.8, 0.01, 0.0]"
org-a:a-l2-forget-i-said-that:4,L2,ok,2,"[0.15, 0.25, 0.55, 0.04, 0.01]",ok,2,"[0.05, 0.15, 0.6, 0.15, 0.05]",ok,0,"[0.85, 0.1, 0.04, 0.01, 0.0]",ok,1,"[0.15, 0.55, 0.25, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,2,"[0.05, 0.1, 0.8, 0.05, 0.0]",ok,0,"[0.93, 0.05, 0.015, 0.004, 0.001]",ok,2,"[0.25, 0.15, 0.55, 0.04, 0.01]",ok,2,"[0.47, 0.02, 0.5, 0.01, 0.0]"
org-a:a-l2-mid-flow-emergence:1,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.7, 0.24, 0.04, 0.01, 0.01]",ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.92, 0.06, 0.01, 0.01, 0.0]",error,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
org-a:a-l2-mid-flow-emergence:2,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.62, 0.33, 0.04, 0.007, 0.003]",ok,0,"[0.92, 0.08, 0.0, 0.0, 0.0]",ok,0,"[0.75, 0.2, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,1,"[0.05, 0.8, 0.1, 0.03, 0.02]",ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.005, 0.003, 0.002]",ok,0,"[0.78, 0.22, 0.0, 0.0, 0.0]"
org-a:a-l2-mid-flow-emergence:3,L2,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.62, 0.34, 0.03, 0.006, 0.004]",ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.12, 0.02, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,1,"[0.05, 0.8, 0.1, 0.03, 0.02]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.94, 0.05, 0.005, 0.003, 0.002]",ok,0,"[0.87, 0.13, 0.0, 0.0, 0.0]"
